ID,処方名,よみ,効能効果,生薬名,分量
s174,大黄牡丹皮湯,だいおうぼたんぴとう,体力中等度以上で、下腹部に圧痛があり便秘しがちな人の、急性腸炎、大腸炎、便秘、痔疾、月経不順,ボウショウ,3.6-4
s174,大黄牡丹皮湯,だいおうぼたんぴとう,体力中等度以上で、下腹部に圧痛があり便秘しがちな人の、急性腸炎、大腸炎、便秘、痔疾、月経不順,トウガシ,2-6
s175,大建中湯,だいけんちゅうとう,体力虚弱で、腹が冷えて痛み腹部膨満感のある人の、腹痛、腹鳴（腸鳴）、腸閉塞術後,サンショウ,1-2
s175,大建中湯,だいけんちゅうとう,体力虚弱で、腹が冷えて痛み腹部膨満感のある人の、腹痛、腹鳴（腸鳴）、腸閉塞術後,ニンジン,2-3
s175,大建中湯,だいけんちゅうとう,体力虚弱で、腹が冷えて痛み腹部膨満感のある人の、腹痛、腹鳴（腸鳴）、腸閉塞術後,カンキョウ,3-5
s175,大建中湯,だいけんちゅうとう,体力虚弱で、腹が冷えて痛み腹部膨満感のある人の、腹痛、腹鳴（腸鳴）、腸閉塞術後,コウイ,20-64
s176,大柴胡湯,だいさいことう,体力中等度以上で、便秘しやすくみぞおちが張って苦しい人の、胃炎、常習便秘、高血圧や肥満に伴う肩こり・頭痛・便秘、神経症、肥満症,サイコ,6-8
s176,大柴胡湯,だいさいことう,体力中等度以上で、便秘しやすくみぞおちが張って苦しい人の、胃炎、常習便秘、高血圧や肥満に伴う肩こり・頭痛・便秘、神経症、肥満症,ハンゲ,2.5-8
s176,大柴胡湯,だいさいことう,体力中等度以上で、便秘しやすくみぞおちが張って苦しい人の、胃炎、常習便秘、高血圧や肥満に伴う肩こり・頭痛・便秘、神経症、肥満症,ショウキョウ,1-2
s176,大柴胡湯,だいさいことう,体力中等度以上で、便秘しやすくみぞおちが張って苦しい人の、胃炎、常習便秘、高血圧や肥満に伴う肩こり・頭痛・便秘、神経症、肥満症,オウゴン,3
s176,大柴胡湯,だいさいことう,体力中等度以上で、便秘しやすくみぞおちが張って苦しい人の、胃炎、常習便秘、高血圧や肥満に伴う肩こり・頭痛・便秘、神経症、肥満症,シャクヤク,3
s176,大柴胡湯,だいさいことう,体力中等度以上で、便秘しやすくみぞおちが張って苦しい人の、胃炎、常習便秘、高血圧や肥満に伴う肩こり・頭痛・便秘、神経症、肥満症,タイソウ,3-4
s176,大柴胡湯,だいさいことう,体力中等度以上で、便秘しやすくみぞおちが張って苦しい人の、胃炎、常習便秘、高血圧や肥満に伴う肩こり・頭痛・便秘、神経症、肥満症,キジツ,2-3
s176,大柴胡湯,だいさいことう,体力中等度以上で、便秘しやすくみぞおちが張って苦しい人の、胃炎、常習便秘、高血圧や肥満に伴う肩こり・頭痛・便秘、神経症、肥満症,ダイオウ,1-2
s177,大柴胡湯去大黄,だいさいことうきょだいおう,体力中等度以上で、みぞおちが張って苦しい人の、胃炎、肝炎、胆石、更年期障害,サイコ,6-8
s177,大柴胡湯去大黄,だいさいことうきょだいおう,体力中等度以上で、みぞおちが張って苦しい人の、胃炎、肝炎、胆石、更年期障害,ハンゲ,3-8
s177,大柴胡湯去大黄,だいさいことうきょだいおう,体力中等度以上で、みぞおちが張って苦しい人の、胃炎、肝炎、胆石、更年期障害,ショウキョウ,1-2
s177,大柴胡湯去大黄,だいさいことうきょだいおう,体力中等度以上で、みぞおちが張って苦しい人の、胃炎、肝炎、胆石、更年期障害,オウゴン,3-6
s177,大柴胡湯去大黄,だいさいことうきょだいおう,体力中等度以上で、みぞおちが張って苦しい人の、胃炎、肝炎、胆石、更年期障害,シャクヤク,3
s177,大柴胡湯去大黄,だいさいことうきょだいおう,体力中等度以上で、みぞおちが張って苦しい人の、胃炎、肝炎、胆石、更年期障害,タイソウ,3
s177,大柴胡湯去大黄,だいさいことうきょだいおう,体力中等度以上で、みぞおちが張って苦しい人の、胃炎、肝炎、胆石、更年期障害,キジツ,2-3
s178,大半夏湯,だいはんげとう,体力中等度以下で、嘔吐・口内炎・胃の痞えのある人の、習慣性嘔吐、食道炎,ハンゲ,7
s178,大半夏湯,だいはんげとう,体力中等度以下で、嘔吐・口内炎・胃の痞えのある人の、習慣性嘔吐、食道炎,ニンジン,3
s178,大半夏湯,だいはんげとう,体力中等度以下で、嘔吐・口内炎・胃の痞えのある人の、習慣性嘔吐、食道炎,ハチミツ,20
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,ジオウ,2.5-3.5
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,シャクヤク,2.5-3.5
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,カンゾウ,1.2-1.5
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,ボウフウ,2.5-3.5
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,ビャクジュツ,2.5-4.5
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,加工ブシ,0.5-2
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,トチュウ,2.5-3.5
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,キョウカツ,1.2-1.5
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,センキュウ,2-3
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,トウキ,2.5-3.5
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,ゴシツ,1.2-1.5
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,ショウキョウ,0.5-1
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,オウギ,2.5-3.5
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,ニンジン,1.2-1.5
s642,大防風湯,だいぼうふうとう,体力虚弱で、慢性に経過する関節痛・関節炎・関節リウマチのある人（下肢特に）,タイソウ,1.2-2
s179,沢瀉湯,たくしゃとう,体力中等度以下で、回転性のめまいのある人,タクシャ,5-6
s179,沢瀉湯,たくしゃとう,体力中等度以下で、回転性のめまいのある人,ビャクジュツ,2-3
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,サイコ,3-6
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,チクジョ,3
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,ブクリョウ,3
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,バクモンドウ,3-4
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,チンピ,2-3
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,キジツ,1-3
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,オウレン,1-4.5
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,カンゾウ,1
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,ハンゲ,3-5
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,コウブシ,2-2.5
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,ショウキョウ,1
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,キキョウ,2-3
s180,竹茹温胆湯,ちくじょうんたんとう,体力中等度で、なかなか熱が下がらず不眠・精神不安・悪心のある人の、インフルエンザ、感冒、肺炎,ニンジン,1-2
s181,竹葉石膏湯,ちくようせっこうとう,体力中等度以下で、回復期で疲れやすく口渇・微熱のある人の、気管支炎、熱性疾患の回復期、口内炎,チクヨウ,1.2-2
s181,竹葉石膏湯,ちくようせっこうとう,体力中等度以下で、回復期で疲れやすく口渇・微熱のある人の、気管支炎、熱性疾患の回復期、口内炎,セッコウ,4.8-16
s181,竹葉石膏湯,ちくようせっこうとう,体力中等度以下で、回復期で疲れやすく口渇・微熱のある人の、気管支炎、熱性疾患の回復期、口内炎,ハンゲ,1.6-8
s181,竹葉石膏湯,ちくようせっこうとう,体力中等度以下で、回復期で疲れやすく口渇・微熱のある人の、気管支炎、熱性疾患の回復期、口内炎,バクモンドウ,3.4-12
s181,竹葉石膏湯,ちくようせっこうとう,体力中等度以下で、回復期で疲れやすく口渇・微熱のある人の、気管支炎、熱性疾患の回復期、口内炎,ニンジン,0.8-3
s181,竹葉石膏湯,ちくようせっこうとう,体力中等度以下で、回復期で疲れやすく口渇・微熱のある人の、気管支炎、熱性疾患の回復期、口内炎,カンゾウ,0
s181,竹葉石膏湯,ちくようせっこうとう,体力中等度以下で、回復期で疲れやすく口渇・微熱のある人の、気管支炎、熱性疾患の回復期、口内炎,コウベイ,2-8.5
s183,治頭瘡一方,ちずそういっぽう、じずそういっぽう,体力中等度以上で、皮膚に炎症・腫れを伴う人の、頭部湿疹、脂漏性皮膚炎、化膿性皮膚疾患,レンギョウ,3-4
s183,治頭瘡一方,ちずそういっぽう、じずそういっぽう,体力中等度以上で、皮膚に炎症・腫れを伴う人の、頭部湿疹、脂漏性皮膚炎、化膿性皮膚疾患,ソウジュツ,3-4
s183,治頭瘡一方,ちずそういっぽう、じずそういっぽう,体力中等度以上で、皮膚に炎症・腫れを伴う人の、頭部湿疹、脂漏性皮膚炎、化膿性皮膚疾患,センキュウ,3
s183,治頭瘡一方,ちずそういっぽう、じずそういっぽう,体力中等度以上で、皮膚に炎症・腫れを伴う人の、頭部湿疹、脂漏性皮膚炎、化膿性皮膚疾患,ボウフウ,2-3
s183,治頭瘡一方,ちずそういっぽう、じずそういっぽう,体力中等度以上で、皮膚に炎症・腫れを伴う人の、頭部湿疹、脂漏性皮膚炎、化膿性皮膚疾患,ニンドウ,2-3
s183,治頭瘡一方,ちずそういっぽう、じずそういっぽう,体力中等度以上で、皮膚に炎症・腫れを伴う人の、頭部湿疹、脂漏性皮膚炎、化膿性皮膚疾患,ケイガイ,1-4
s183,治頭瘡一方,ちずそういっぽう、じずそういっぽう,体力中等度以上で、皮膚に炎症・腫れを伴う人の、頭部湿疹、脂漏性皮膚炎、化膿性皮膚疾患,カンゾウ,0.5-1.5
